"VEGOBJEKT-ID";"TYPE-ID";"VERSJON";"STARTDATO";"SLUTTDATO";"SIST MODIFISERT";"ALTERNATIV UHELLSKODE";"ALVORLIGHETSGRAD";"ANMELDELSESNUMMER";"ANTALL ALVORLIG SKADET";"ANTALL DREPTE I ULYKKEN";"ANTALL ENHETER";"ANTALL KJØREFELT";"ANTALL LETTERE SKADET";"ANTALL MEGET ALVORLIG SKADET";"BEHANDLENDE POLITIDISTRIKT";"BESKRIVELSE";"DEKKETYPE";"FARTSGRENSE";"FORSTERKET VEGOPPMERKING";"FØREFORHOLD";"GEOMETRI, PUNKT";"HISTORISK HP";"HISTORISK KILOMETERVERDI";"HISTORISK VEGKATEGORI";"HISTORISK VEGNUMMER";"HISTORISK VEGSTATUS";"KILDE FOR ULYKKEN";"KJØREFELTTYPE";"KOMMUNENR SSB";"LYSFORHOLD";"MELDINGSDATO";"MIDTDELER";"OK SSB";"OPPGITT ANTALL SKADDE";"REGISTRERING STATUS";"REGISTRERINGSDATO FOR FAGDATA";"STEDFESTINGENS NØYAKTIGHET";"STEDSBESKRIVELSE";"STEDSFORHOLD";"TEMPERATUR";"TETTSTED";"UHELL KATEGORI";"UKEDAG";"ULYKKE REGISTRERT AV";"ULYKKESDATO";"ULYKKESKLOKKESLETT";"ULYKKESKODE";"VEGBREDDE";"VEGNAVN";"VEGTYPE";"VÆRFORHOLD";"KOMMUNE";"KOMMUNENUMMER";"FYLKE";"FYLKESNUMMER";"RIKSVEGRUTE";"KONTRAKTSOMRÅDE";"VEGSYSTEMREFERANSE";"VEGKATEGORI";"VEGSTATUS";"VEGNUMMER";"STREKNING";"DELSTREKNING";"FRA METER";"TIL METER";"VEGLENKESEKVENSID";"STARTPOSISJON";"SLUTTPOSISJON";"RETNING";"SIDEPOSISJON";"GEOMETRI"
"298873221";"570";"1";"2011-08-14";"";"2020-02-03T15:22:39";"";"Lettere skadd";"";"0";"0";"1";"1";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Våt, bar veg";"POINT (-31549.2 6733346.6)";"80";"32020";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2012-01-26";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"22";"Utenfor tettbebyggelse";"Mc ulykke";"Søndag";"";"2011-08-14";"18:14:00";"Enslig kjøretøy kjørte utfor på høyre side i venstrekurve";"";"";"Vanlig veg/gate";"God sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m7122 KD1 m20";"Europaveg";"Eksisterende";"39";"77";"1";"7122.041";"7122.041";"804834";"0.04769084";"0.04769084";"WITH";"";"POINT Z(-31545.394 6733346.232 7.452)"
"298873262";"570";"1";"2011-08-27";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"1";"1";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Våt, bar veg";"POINT (-31544.2 6733278.8)";"19";"14600";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2012-02-15";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"19";"Utenfor tettbebyggelse";"Bilulykke";"Lørdag";"";"2011-08-27";"15:50:00";"Enslig kjøretøy kjørte utfor på venstre side i venstrekurve";"5.9";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1256 ELEKTRO,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m7224";"Europaveg";"Eksisterende";"39";"77";"1";"7223.753";"7223.753";"805617";"0.96824319";"0.96824319";"WITH";"";"POINT Z(-31546.237 6733276.095 9.373)"
"298873268";"570";"1";"2011-08-29";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"2";"2";"2";"0";"7";"";"Asfalt, oljegrus";"50";"";"Tørr, bar veg";"POINT (-30424.5 6723170.9)";"16";"6430";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2011-11-03";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"15";"Utenfor tettbebyggelse";"Fotgjenger eller akende involvert";"Mandag";"";"2011-08-29";"12:10:00";"Fotgjenger stod stille eller oppholdt seg forøvrig i kjørebanen";"7.5";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m2943";"Europaveg";"Eksisterende";"39";"79";"1";"2943.073";"2943.073";"804775";"0.53413413";"0.53413413";"WITH";"";"POINT Z(-30424.589 6723170.966 147.354)"
"301657580";"570";"1";"2011-09-02";"";"2019-11-01T08:53:05";"";"Alvorlig skadd";"";"1";"0";"1";"2";"0";"0";"7";"";"Asfalt, oljegrus";"60";"";"Tørr, bar veg";"POINT (-31452.1 6731839.7)";"18";"2472";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2011-11-09";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"15";"Utenfor tettbebyggelse";"Mc ulykke";"Fredag";"";"2011-09-02";"14:28:00";"Skifte av felt til høyre";"14.0";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m1334";"Europaveg";"Eksisterende";"39";"78";"1";"1334.287";"1334.287";"805616";"0.10402425";"0.10402425";"WITH";"";"POINT Z(-31452.169 6731839.055 19.845)"
"301657602";"570";"1";"2011-09-06";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"3";"1";"0";"7";"";"Asfalt, oljegrus";"50";"";"Våt, bar veg";"POINT (-31409.8 6732210)";"18";"2847";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2011-11-07";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"15";"Innenfor tettbebyggelse";"Bilulykke";"Tirsdag";"";"2011-09-06";"15:47:00";"Skifte av felt til høyre";"";"";"Vanlig veg/gate";"God sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m959";"Europaveg";"Eksisterende";"39";"78";"1";"958.948";"958.948";"805616";"0.14242071";"0.14242071";"WITH";"";"POINT Z(-31409.98 6732209.483 16.072)"
"301657607";"570";"1";"2011-09-06";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"4";"2";"0";"7";"";"Asfalt, oljegrus";"50";"";"Våt, bar veg";"POINT (-31463.7 6732472.2)";"18";"3117";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2011-11-03";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"15";"Utenfor tettbebyggelse";"Bilulykke";"Tirsdag";"";"2011-09-06";"15:55:00";"Påkjøring bakfra";"";"";"Vanlig veg/gate";"Dårlig sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m689";"Europaveg";"Eksisterende";"39";"78";"1";"688.759";"688.759";"805616";"0.17000164";"0.17000164";"WITH";"";"POINT Z(-31463.656 6732471.906 11.247)"
"301657649";"570";"1";"2011-09-17";"";"2019-02-15T13:32:28";"";"Lettere skadd";"";"0";"0";"1";"2";"2";"0";"7";"";"Asfalt, oljegrus";"50";"";"Våt, bar veg";"POINT (-31443.4 6725287.4)";"16";"9110";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Nei";"";"";"";"2011-11-04";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"9";"Utenfor tettbebyggelse";"Mc ulykke";"Lørdag";"";"2011-09-17";"23:37:00";"Enslig kjøretøy veltet i kjørebanen";"";"";"Vanlig veg/gate";"God sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m261";"Europaveg";"Eksisterende";"39";"79";"1";"260.63";"260.63";"1700347";"0.14634146";"0.14634146";"WITH";"";"POINT Z(-31443.916 6725287.41 32.238)"
"301657677";"570";"1";"2011-09-23";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"2";"4";"1";"0";"7";"";"Asfalt, oljegrus";"80";"";"Tørr, bar veg";"";"17";"4300";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Nei";"";"";"";"2012-08-21";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"10";"Utenfor tettbebyggelse";"Mc ulykke";"Fredag";"";"2011-09-23";"07:50:00";"Skifte av felt til venstre";"7.0";"Fjøsangerveien E-39 i tunnellen under rundkjøringe";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m4110";"Europaveg";"Eksisterende";"39";"78";"1";"4110.416";"4110.416";"804778";"0.88517238";"0.88517238";"WITH";"";"POINT Z(-32017.805 6729200.559 3.803)"
"301657693";"570";"1";"2011-09-26";"";"2018-06-05T14:57:55";"";"Lettere skadd";"";"0";"0";"2";"4";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"";"POINT (-31486.8 6730648.4)";"18";"1230";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2012-04-27";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"";"Utenfor tettbebyggelse";"Bilulykke";"Mandag";"";"2011-09-26";"13:40:00";"Skifte av felt til høyre";"13.5";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m2576";"Europaveg";"Eksisterende";"39";"78";"1";"2576.395";"2576.395";"804782";"0.76175102";"0.76175102";"WITH";"";"POINT Z(-31490.981 6730649.471 26.75)"
"301657698";"570";"1";"2011-09-29";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"3";"2";"2";"0";"7";"";"Asfalt, oljegrus";"50";"";"Tørr, bar veg";"POINT (-29891.5 6722274.6)";"16";"4985";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Tussmørke, skumring";"";"Nei";"";"";"";"2011-11-04";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"";"Utenfor tettbebyggelse";"Bilulykke";"Torsdag";"";"2011-09-29";"19:45:00";"Påkjøring bakfra";"8.2";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m4395";"Europaveg";"Eksisterende";"39";"79";"1";"4394.855";"4394.855";"804775";"0.29096487";"0.29096487";"WITH";"";"POINT Z(-29891.634 6722274.431 87.674)"
"305252503";"570";"1";"2011-10-05";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"2";"1";"0";"7";"";"Asfalt, oljegrus";"70";"";"Våt, bar veg";"POINT (-31995.4 6725844.6)";"17";"630";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Nei";"";"";"";"2012-02-17";"Tilnærmet";"";"Tunnel (primært for motorkjøretøy)";"";"Utenfor tettbebyggelse";"Bilulykke";"Onsdag";"";"2011-10-05";"07:30:00";"Møting på rett vegstrekning";"";"";"Vanlig veg/gate";"";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m8189";"Europaveg";"Eksisterende";"39";"78";"1";"8189.259";"8189.259";"805615";"0.36024447";"0.36024447";"WITH";"";"POINT Z(-31993.325 6725844.41 15.508)"
"305252508";"570";"1";"2011-10-06";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"1";"2";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Våt, bar veg";"POINT (-30432.3 6723523.1)";"16";"6785";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2012-03-20";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"";"Utenfor tettbebyggelse";"Bilulykke";"Torsdag";"";"2011-10-06";"11:10:00";"Enslig kjøretøy kjørte utfor på høyre side i venstrekurve";"7.0";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m2587";"Europaveg";"Eksisterende";"39";"79";"1";"2586.749";"2586.749";"804775";"0.59386792";"0.59386792";"WITH";"";"POINT Z(-30435.814 6723520.515 140.413)"
"305252516";"570";"1";"2011-10-10";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"1";"2";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Glatt ellers";"POINT (-30426.8 6723515.4)";"16";"6776";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Nei";"";"";"";"2012-02-10";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"9";"Utenfor tettbebyggelse";"Bilulykke";"Mandag";"";"2011-10-10";"03:02:00";"Enslig kjøretøy kjørte utfor på høyre side i venstrekurve";"6.0";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m2596";"Europaveg";"Eksisterende";"39";"79";"1";"2595.792";"2595.792";"804775";"0.59235201";"0.59235201";"WITH";"";"POINT Z(-30430.245 6723513.489 141.206)"
"305252557";"570";"1";"2011-10-23";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"3";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Tørr, bar veg";"POINT (-32165.3 6737200.9)";"19";"10076";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2012-01-05";"Tilnærmet";"";"3-armet kryss (T-kryss, Y-kryss)";"15";"Utenfor tettbebyggelse";"Bilulykke";"Søndag";"";"2011-10-23";"14:00:00";"Påkjøring bakfra";"8.0";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1256 ELEKTRO,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m2675";"Europaveg";"Eksisterende";"39";"77";"1";"2675.097";"2675.097";"805617";"0.01595901";"0.01595901";"WITH";"";"POINT Z(-32159.296 6737197.438 29.979)"
"305883705";"570";"1";"2011-11-05";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"1";"2";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Våt, bar veg";"POINT (-30399.4 6722509)";"16";"5700";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Nei";"";"";"";"2012-02-10";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"12";"Utenfor tettbebyggelse";"Bilulykke";"Lørdag";"";"2011-11-05";"01:55:00";"Enslig kjøretøy kjørte utfor på høyre side i venstrekurve";"9.2";"";"Vanlig veg/gate";"God sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m3675";"Europaveg";"Eksisterende";"39";"79";"1";"3674.824";"3674.824";"804775";"0.41151586";"0.41151586";"WITH";"";"POINT Z(-30400.178 6722512.9 123.552)"
"305883708";"570";"1";"2011-11-05";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"3";"1";"0";"7";"";"Asfalt, oljegrus";"50";"";"Våt, bar veg";"POINT (-31408.9 6732174.6)";"18";"2813";"Europaveg";"39";"Eksisterende veg";"";"";"4601";"Mørkt med vegbelysning";"";"Ja";"";"";"";"2012-02-20";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"13";"Utenfor tettbebyggelse";"Fotgjenger eller akende involvert";"Lørdag";"";"2011-11-05";"03:48:00";"Fotgjenger stod stille eller oppholdt seg forøvrig i kjørebanen";"";"";"";"God sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m993";"Europaveg";"Eksisterende";"39";"78";"1";"992.98";"992.98";"805616";"0.13894531";"0.13894531";"WITH";"";"POINT Z(-31418.499 6732176.618 17.057)"
"305883713";"570";"1";"2011-11-05";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"6";"3";"0";"7";"";"Asfalt, oljegrus";"50";"";"Våt, bar veg";"POINT (-31447.5 6732438.1)";"18";"3080";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2012-01-12";"Nøyaktig";"";"4 armet kryss (X-kryss)";"";"Utenfor tettbebyggelse";"Bilulykke";"Lørdag";"";"2011-11-05";"12:43:00";"Avsvinging til venstre foran kjørende i motsatt retning";"";"";"Vanlig veg/gate";"God sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m726";"Europaveg";"Eksisterende";"39";"78";"1";"725.752";"725.752";"805616";"0.1662167";"0.1662167";"WITH";"";"POINT Z(-31452.273 6732436.725 11.407)"
"319621987";"570";"1";"2011-12-01";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"2";"2";"2";"0";"7";"";"Asfalt, oljegrus";"50";"";"Våt, bar veg";"POINT (-31355.4 6725046.2)";"16";"8829";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2012-04-23";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"5";"Utenfor tettbebyggelse";"Bilulykke";"Torsdag";"";"2011-12-01";"09:15:00";"Påkjøring bakfra etter oppstart fra stanset eller parkert stilling";"6.0";"";"Vanlig veg/gate";"Dårlig sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m541";"Europaveg";"Eksisterende";"39";"79";"1";"540.62";"540.62";"804775";"0.93587073";"0.93587073";"WITH";"";"POINT Z(-31355.213 6725045.892 44.157)"
"319621993";"570";"1";"2011-12-03";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"1";"2";"1";"0";"7";"";"Asfalt, oljegrus";"80";"";"Glatt ellers";"POINT (-32162.4 6727923.4)";"17";"2980";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Ja";"";"";"";"2012-04-30";"Unøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"3";"Utenfor tettbebyggelse";"Bilulykke";"Lørdag";"";"2011-12-03";"04:56:00";"Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning";"20.4";"";"Vanlig veg/gate";"Dårlig sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m5433";"Europaveg";"Eksisterende";"39";"78";"1";"5433.168";"5433.168";"804778";"0.42054722";"0.42054722";"WITH";"";"POINT Z(-32172.59 6727921.408 3.997)"
"319622059";"570";"1";"2011-12-18";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"1";"2";"1";"0";"7";"";"Asfalt, oljegrus";"80";"";"Tørr, bar veg";"POINT (-31066 6735266.4)";"19";"12400";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Nei";"";"";"";"2012-04-23";"Tilnærmet";"";"Tunnel (primært for motorkjøretøy)";"6";"Utenfor tettbebyggelse";"Bilulykke";"Søndag";"";"2011-12-18";"21:50:00";"Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning";"7.2";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1256 ELEKTRO,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m5015";"Europaveg";"Eksisterende";"39";"77";"1";"5014.997";"5014.997";"805617";"0.50587311";"0.50587311";"WITH";"";"POINT Z(-31118.326 6735258.716 19.836)"
"323115453";"570";"1";"2012-01-13";"";"2020-06-11T12:04:44";"";"Lettere skadd";"";"0";"0";"2";"2";"1";"0";"7";"";"Asfalt, oljegrus";"80";"";"Våt, bar veg";"POINT (-32312.4 6737488.4)";"19";"5000";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Ja";"";"";"";"2013-04-12";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"4";"Utenfor tettbebyggelse";"Bilulykke";"Fredag";"";"2012-01-13";"07:43:00";"Påkjøring bakfra";"16.4";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m2345";"Europaveg";"Eksisterende";"39";"77";"1";"2345.225";"2345.225";"805616";"0.76006591";"0.76006591";"WITH";"";"POINT Z(-32310.638 6737488.585 36.32)"
